Date,Time,Azimuth (degrees),Altitude (degrees)
2025/01/01,12:00:00,107.35322638323329,39.17781683674369
2025/01/02,12:00:00,106.79143399386795,39.24578737977067
2025/01/03,12:00:00,106.22571909989878,39.32049083117311
2025/01/04,12:00:00,105.65622014828786,39.40195010528618
2025/01/05,12:00:00,105.0830744207653,39.49019497254048
2025/01/06,12:00:00,104.5064176132851,39.58526136871396
2025/01/07,12:00:00,103.92638347721389,39.68719054454841
2025/01/08,12:00:00,103.34310327303182,39.79602777836599
2025/01/09,12:00:00,102.75670509999735,39.91182178410006
2025/01/10,12:00:00,102.16731290700322,40.03462450527481
2025/01/11,12:00:00,101.57504514849913,40.16449103698902
2025/01/12,12:00:00,100.980013409009,40.301480399222534
2025/01/13,12:00:00,100.38232121590777,40.44565646027549
2025/01/14,12:00:00,99.78206341244629,40.59708884873621
2025/01/15,12:00:00,99.17932643758196,40.75585478090296
2025/01/16,12:00:00,98.57418925819813,40.9220410451052
2025/01/17,12:00:00,97.96672453959641,41.095745729144625
2025/01/18,12:00:00,97.35699966062974,41.27707965044702
2025/01/19,12:00:00,96.74507732699722,41.46616756802202
2025/01/20,12:00:00,96.13101577027024,41.66314975554585
2025/01/21,12:00:00,95.51486847602642,41.86818278561501
2025/01/22,12:00:00,94.89668369941099,42.08144046672025
2025/01/23,12:00:00,94.27650390162167,42.30311487429702
2025/01/24,12:00:00,93.65436523184329,42.5334175863103
2025/01/25,12:00:00,93.0302970993285,42.77258071339608
2025/01/26,12:00:00,92.40432190678392,43.020859058181465
2025/01/27,12:00:00,91.77645474133186,43.27853249563431
2025/01/28,12:00:00,91.14670277977056,43.54590794708669
2025/01/29,12:00:00,90.51506417547108,43.823322587964036
2025/01/30,12:00:00,89.88152613999863,44.11114549688822
2025/01/31,12:00:00,89.24606233434925,44.40977879094982
2025/02/01,12:00:00,88.608629838827,44.719658419325384
2025/02/02,12:00:00,87.96916601819025,45.041253317280486
2025/02/03,12:00:00,87.32758539996489,45.37506345234492
2025/02/04,12:00:00,86.68377635711794,45.72161773035929
2025/02/05,12:00:00,86.03759729176838,46.0814720637352
2025/02/06,12:00:00,85.38887216963768,46.45520748791071
2025/02/07,12:00:00,84.73738539648284,46.84342865300392
2025/02/08,12:00:00,84.08287610271798,47.24676280010688
2025/02/09,12:00:00,83.42503195083991,47.66585894333177
2025/02/10,12:00:00,82.7634825164214,48.1013875536539
2025/02/11,12:00:00,82.09779231923403,48.55404041766706
2025/02/12,12:00:00,81.42745364263011,49.02452970180141
2025/02/13,12:00:00,80.7518787709539,49.513587762350824
2025/02/14,12:00:00,80.0703912762932,50.02196725209181
2025/02/15,12:00:00,79.38221604130075,50.55044023324165
2025/02/16,12:00:00,78.68646750700835,51.09979618084601
2025/02/17,12:00:00,77.98213544692855,51.67083953587496
2025/02/18,12:00:00,77.26806772572044,52.2643866541592
2025/02/19,12:00:00,76.54294988415326,52.88126085387072
2025/02/20,12:00:00,75.80528069618845,53.522286878211595
2025/02/21,12:00:00,75.05334310355457,54.1882843593955
2025/02/22,12:00:00,74.28516982692206,54.8800597957403
2025/02/23,12:00:00,73.49850225506371,55.598397690135506
2025/02/24,12:00:00,72.6907409676139,56.344050623432054
2025/02/25,12:00:00,71.85888559090478,57.11772799218454
2025/02/26,12:00:00,70.99946096063721,57.9200827936859
2025/02/27,12:00:00,70.10842593827793,58.751695198511236
2025/02/28,12:00:00,69.18106042615477,59.61305160337723
2025/03/01,12:00:00,68.21182543883528,60.504517593070176
2025/03/02,12:00:00,67.19418976999022,61.426303355386565
2025/03/03,12:00:00,66.12041417540665,62.37842066392542
2025/03/04,12:00:00,64.98127985998438,63.360631530072645
2025/03/05,12:00:00,63.76574346369782,64.37238870894292
2025/03/06,12:00:00,62.46049591062683,65.41276712771686
2025/03/07,12:00:00,61.049395761035925,66.48038400349203
2025/03/08,12:00:00,59.512738790771,67.57330336587427
2025/03/09,12:00:00,57.82631391467339,68.68891851777227
2025/03/10,12:00:00,55.96018190212854,69.82380354060007
2025/03/11,12:00:00,53.87710121155121,70.9735211609555
2025/03/12,12:00:00,51.530521456462886,72.13236927682635
2025/03/13,12:00:00,48.86208798567984,73.2930416874891
2025/03/14,12:00:00,45.79869365768558,74.44617032882198
2025/03/15,12:00:00,42.24936606247741,75.57970983965069
2025/03/16,12:00:00,38.102871445134745,76.67812852918091
2025/03/17,12:00:00,33.22816146263098,77.72140416742201
2025/03/18,12:00:00,27.48205693497879,78.68393525236597
2025/03/19,12:00:00,20.73172666972603,79.53374824357792
2025/03/20,12:00:00,12.901124647551475,80.23287736040558
2025/03/21,12:00:00,4.042826926514415,80.74035906858418
2025/03/22,12:00:00,354.40921997911937,81.01911486348918
2025/03/23,12:00:00,344.4603763539712,81.04578612613469
2025/03/24,12:00:00,334.757819372468,80.81880278884971
2025/03/25,12:00:00,325.7891053615513,80.35905867605608
2025/03/26,12:00:00,317.84361803066724,79.70264680087732
2025/03/27,12:00:00,311.00316951369825,78.89085518755039
2025/03/28,12:00:00,305.2076635888985,77.96264303198299
2025/03/29,12:00:00,300.32972038209357,76.95109999964602
2025/03/30,12:00:00,296.2257369178256,75.88279053422501
2025/03/31,12:00:00,292.7617764435317,74.77847272334192
2025/04/01,12:00:00,289.8231126877999,73.65420991650763
2025/04/02,12:00:00,287.3154966116558,72.52242676742117
2025/04/03,12:00:00,285.1630316560113,71.39276798433912
2025/04/04,12:00:00,283.30508548073095,70.27275161774436
2025/04/05,12:00:00,281.6932740962998,69.16825264285073
2025/04/06,12:00:00,280.2888770731599,68.08385882155056
2025/04/07,12:00:00,279.06074790015265,67.02313435769805
2025/04/08,12:00:00,277.9836717934025,65.98881804960213
2025/04/09,12:00:00,277.0370919925285,64.9829749718865
2025/04/10,12:00:00,276.20412650331,64.00711489487507
2025/04/11,12:00:00,275.4708089268713,63.062286553234244
2025/04/12,12:00:00,274.82550055641076,62.149154073718854
2025/04/13,12:00:00,274.2584330339468,61.26805996302085
2025/04/14,12:00:00,273.7613506685407,60.41907777046101
2025/04/15,12:00:00,273.3272290929688,59.60205665660689
2025/04/16,12:00:00,272.9500526344636,58.81665942506023
2025/04/17,12:00:00,272.6246370371186,58.06239514975279
2025/04/18,12:00:00,272.34648737014834,57.33864723886247
2025/04/19,12:00:00,272.1116833657087,56.64469755302332
2025/04/20,12:00:00,271.9167862703477,55.979747064997824
2025/04/21,12:00:00,271.7587627361412,55.3429334370729
2025/04/22,12:00:00,271.6349224101834,54.73334595524743
2025/04/23,12:00:00,271.5428667162784,54.15003834509764
2025/04/24,12:00:00,271.48044690311207,53.592040128171035
2025/04/25,12:00:00,271.4457297573398,53.058367301712046
2025/04/26,12:00:00,271.43696948190495,52.54803303214502
2025/04/27,12:00:00,271.45258440242134,52.060058602231315
2025/04/28,12:00:00,271.49113763248545,51.5934840525795
2025/04/29,12:00:00,271.5513212578895,51.14737729805566
2025/04/30,12:00:00,271.63194339798747,50.72084040416829
2025/05/01,12:00:00,271.7319168795607,50.31301244241095
2025/05/02,12:00:00,271.850248158845,49.92306944625329
2025/05/03,12:00:00,271.9860259319197,49.550222656006746
2025/05/04,12:00:00,272.13840987068016,49.19371624162024
2025/05/05,12:00:00,272.3066202931287,48.852825298281964
2025/05/06,12:00:00,272.4899293020339,48.52685438733798
2025/05/07,12:00:00,272.6876534858577,48.21513654525225
2025/05/08,12:00:00,272.8991479819604,47.917032611067775
2025/05/09,12:00:00,273.1238015876293,47.63193071632821
2025/05/10,12:00:00,273.3610326244133,47.35924579525562
2025/05/11,12:00:00,273.6102853470696,47.09841902511125
2025/05/12,12:00:00,273.8710267763199,46.8489171846431
2025/05/13,12:00:00,274.14274390239524,46.610231929950245
2025/05/14,12:00:00,274.42494125135795,46.38187898979789
2025/05/15,12:00:00,274.7171388168836,46.16339730799557
2025/05/16,12:00:00,275.01887034351086,45.954348142562154
2025/05/17,12:00:00,275.3296819321558,45.75431414421388
2025/05/18,12:00:00,275.64913092626887,45.56289841722362
2025/05/19,12:00:00,275.97678503906155,45.379723531562185
2025/05/20,12:00:00,276.3122217139986,45.20443048271954
2025/05/21,12:00:00,276.65502773821765,45.03667764481725
2025/05/22,12:00:00,277.0047991185935,44.87613986433261
2025/05/23,12:00:00,277.36114117226816,44.72250794336826
2025/05/24,12:00:00,277.7236686971733,44.57548882535085
2025/05/25,12:00:00,278.09200607721635,44.43480671876286
2025/05/26,12:00:00,278.46578739258246,44.3002050939597
2025/05/27,12:00:00,278.8446569256481,44.17144904181505
2025/05/28,12:00:00,279.2282704023308,44.04832716193714
2025/05/29,12:00:00,279.61629668265954,43.93065219579275
2025/05/30,12:00:00,280.00841899453366,43.81826012651113
2025/05/31,12:00:00,280.4043349157828,43.711008134335906
2025/06/01,12:00:00,280.80375504463035,43.608772073653256
2025/06/02,12:00:00,281.2064009448604,43.511444054724066
2025/06/03,12:00:00,281.61200305536767,43.41893043640089
2025/06/04,12:00:00,282.0202989771013,43.331150268700014
2025/06/05,12:00:00,282.43103224338,43.24803411652718
2025/06/06,12:00:00,282.843951484181,43.16952316125761
2025/06/07,12:00:00,283.25880982462604,43.095568484266515
2025/06/08,12:00:00,283.67536437788465,43.02613046832022
2025/06/09,12:00:00,284.0933757086696,42.96117813264084
2025/06/10,12:00:00,284.5126072477058,42.90068848195387
2025/06/11,12:00:00,284.9328246738857,42.84464584762806
2025/06/12,12:00:00,285.35379530043286,42.79304108957043
2025/06/13,12:00:00,285.7752875707624,42.7458707594264
2025/06/14,12:00:00,286.19707073292915,42.70313621575505
2025/06/15,12:00:00,286.6189147364761,42.66484271026931
2025/06/16,12:00:00,287.04059034759354,42.630998462650425
2025/06/17,12:00:00,287.461869437393,42.601613748155785
2025/06/18,12:00:00,287.88252537735883,42.5767000301522
2025/06/19,12:00:00,288.30233346253743,42.556269205107704
2025/06/20,12:00:00,288.7210712565187,42.540333078671374
2025/06/21,12:00:00,289.1385187408904,42.52890325339085
2025/06/22,12:00:00,289.55445820786497,42.52199161764187
2025/06/23,12:00:00,289.9686740177368,42.519611531646106
2025/06/24,12:00:00,290.38095259300025,42.52177956348496
2025/06/25,12:00:00,290.79108308470353,42.52851732803445
2025/06/26,12:00:00,291.19885879236693,42.53985284243381
2025/06/27,12:00:00,291.60407882873693,42.55582098012426
2025/06/28,12:00:00,292.0065492359446,42.576462997781626
2025/06/29,12:00:00,292.40608306356444,42.60182545241037
2025/06/30,12:00:00,292.8024995011952,42.63195891523981
2025/07/01,12:00:00,293.19562252684057,42.666916763392756
2025/07/02,12:00:00,293.58527953816656,42.706754175484456
2025/07/03,12:00:00,293.9713002383004,42.75152735937402
2025/07/04,12:00:00,294.35351583896045,42.80129298714062
2025/07/05,12:00:00,294.73175851409763,42.85610779690765
2025/07/06,12:00:00,295.10586098604983,42.916028308877664
2025/07/07,12:00:00,295.4756561267457,42.98111059651556
2025/07/08,12:00:00,295.840976484093,43.051410056843146
2025/07/09,12:00:00,296.20165369814066,43.12698113815943
2025/07/10,12:00:00,296.5575178407375,43.20787698246637
2025/07/11,12:00:00,296.908396776426,43.29414893067586
2025/07/12,12:00:00,297.2541156878298,43.38584586014864
2025/07/13,12:00:00,297.594496896699,43.48301335270209
2025/07/14,12:00:00,297.9293600309588,43.58569273352252
2025/07/15,12:00:00,298.2585224695096,43.69392007433775
2025/07/16,12:00:00,298.58179989621595,43.80772528500983
2025/07/17,12:00:00,298.8990067558232,43.927131411838715
2025/07/18,12:00:00,299.2099564431759,44.052154252663286
2025/07/19,12:00:00,299.5144611438952,44.182802379883476
2025/07/20,12:00:00,299.8123313651343,44.31907763478151
2025/07/21,12:00:00,300.1033753378264,44.46097610008457
2025/07/22,12:00:00,300.3873986036733,44.60848945101719
2025/07/23,12:00:00,300.6642041311059,44.761606450220505
2025/07/24,12:00:00,300.93359312374974,44.920314262117145
2025/07/25,12:00:00,301.1953663243255,45.08459930511447
2025/07/26,12:00:00,301.44932531238646,45.25444753577193
2025/07/27,12:00:00,301.6952732852981,45.4298442576673
2025/07/28,12:00:00,301.93301509776063,45.61077364920195
2025/07/29,12:00:00,302.1623566687222,45.79721819618593
2025/07/30,12:00:00,302.3831040684032,45.98915815241431
2025/07/31,12:00:00,302.59506258055626,46.18657109115887
2025/08/01,12:00:00,302.7980359160644,46.38943156826253
2025/08/02,12:00:00,302.9918256116983,46.59771088700962
2025/08/03,12:00:00,303.1762306146671,46.81137704176955
2025/08/04,12:00:00,303.3510468780166,47.03039463467626
2025/08/05,12:00:00,303.51606693437896,47.25472490297876
2025/08/06,12:00:00,303.6710793477916,47.484325755222194
2025/08/07,12:00:00,303.8158680203325,47.71915176573406
2025/08/08,12:00:00,303.9502114167824,47.95915404218959
2025/08/09,12:00:00,304.073881882803,48.20427986636664
2025/08/10,12:00:00,304.18664529824946,48.45447202047802
2025/08/11,12:00:00,304.28826124314133,48.709667778181675
2025/08/12,12:00:00,304.3784836360242,48.96979766194171
2025/08/13,12:00:00,304.45706154205675,49.2347841960642
2025/08/14,12:00:00,304.5237397336493,49.50454094432549
2025/08/15,12:00:00,304.5782587062389,49.77897205274222
2025/08/16,12:00:00,304.6203541250684,50.05797236734381
2025/08/17,12:00:00,304.6497559217908,50.34142805037293
2025/08/18,12:00:00,304.6661873581725,50.62921753545813
2025/08/19,12:00:00,304.66936433982073,50.92121263765163
2025/08/20,12:00:00,304.6589951804369,51.21727965995
2025/08/21,12:00:00,304.63478089180114,51.51728036420784
2025/08/22,12:00:00,304.5964159106572,51.82107270422776
2025/08/23,12:00:00,304.54358902632396,52.12851127994939
2025/08/24,12:00:00,304.4759841955532,52.43944752713739
2025/08/25,12:00:00,304.3932809893894,52.75372969936453
2025/08/26,12:00:00,304.295154581792,53.071202716257616
2025/08/27,12:00:00,304.18127536329604,53.3917079472729
2025/08/28,12:00:00,304.0513083559934,53.7150829814372
2025/08/29,12:00:00,303.9049126071015,54.041161417883515
2025/08/30,12:00:00,303.7417406780893,54.36977270265642
2025/08/31,12:00:00,303.56143826025914,54.70074202497684
2025/09/01,12:00:00,303.36364388498873,55.03389028449386
2025/09/02,12:00:00,303.14798866003065,55.36903413716612
2025/09/03,12:00:00,302.9140959448046,55.70598611444934
2025/09/04,12:00:00,302.66158088180424,56.04455477711832
2025/09/05,12:00:00,302.3900497793014,56.38454482843937
2025/09/06,12:00:00,302.09909950436077,56.72575706725055
2025/09/07,12:00:00,301.7883172491611,57.067988024818725
2025/09/08,12:00:00,301.45728112823446,57.41102914349367
2025/09/09,12:00:00,301.1055618375755,57.75466547021584
2025/09/10,12:00:00,300.732725056014,58.098674067106835
2025/09/11,12:00:00,300.33833377110693,58.44282256101921
2025/09/12,12:00:00,299.9219497487077,58.786868275378644
2025/09/13,12:00:00,299.4831339572152,59.13055814873296
2025/09/14,12:00:00,299.02144640747565,59.47362932533906
2025/09/15,12:00:00,298.5364460912643,59.815810117042986
2025/09/16,12:00:00,298.02769150045486,60.156821049807256
2025/09/17,12:00:00,297.49474189196,60.4963758284886
2025/09/18,12:00:00,296.93715923993653,60.8341821582143
2025/09/19,12:00:00,296.3545107330843,61.169942423135
2025/09/20,12:00:00,295.74637167518694,61.50335425236452
2025/09/21,12:00:00,295.11232865686884,61.83411100782997
2025/09/22,12:00:00,294.4519828737634,62.16190223195718
2025/09/23,12:00:00,293.7649534844129,62.486414079646664
2025/09/24,12:00:00,293.0508809431653,62.80732972748929
2025/09/25,12:00:00,292.30943031705857,63.12432975311126
2025/09/26,12:00:00,291.54029469768165,63.43709254612401
2025/09/27,12:00:00,290.74319881977203,63.74529480709766
2025/09/28,12:00:00,289.91790282398944,64.04861200898884
2025/09/29,12:00:00,289.0642063029583,64.34671902674407
2025/09/30,12:00:00,288.181952708499,64.639291190526
2025/10/01,12:00:00,287.271033608252,64.92600529029686
2025/10/02,12:00:00,286.33139256012566,65.20654039530082
2025/10/03,12:00:00,285.36302888195684,65.48057906469988
2025/10/04,12:00:00,284.3660012398484,65.74780883781975
2025/10/05,12:00:00,283.34043098229864,66.00792322632999
2025/10/06,12:00:00,282.2865062111809,66.26062231656465
2025/10/07,12:00:00,281.204487757711,66.50561333904595
2025/10/08,12:00:00,280.09471719971464,66.74261123100477
2025/10/09,12:00:00,278.9576252377724,66.97133843706308
2025/10/10,12:00:00,277.7937386119792,67.19152497162952
2025/10/11,12:00:00,276.60368424527763,67.40291024715508
2025/10/12,12:00:00,275.3881897666722,67.60524451031687
2025/10/13,12:00:00,274.14808229115965,67.7982908952503
2025/10/14,12:00:00,272.8842867086687,67.98182808469373
2025/10/15,12:00:00,271.5978237178482,68.15565246319149
2025/10/16,12:00:00,270.2898076032103,68.31958005084037
2025/10/17,12:00:00,268.96144338130773,68.47344875397478
2025/10/18,12:00:00,267.61402283299583,68.6171204922002
2025/10/19,12:00:00,266.2489193410766,68.75048238332883
2025/10/20,12:00:00,264.86758149913067,68.8734482945165
2025/10/21,12:00:00,263.47152544894686,68.98596009369463
2025/10/22,12:00:00,262.06232585697506,69.08798904418008
2025/10/23,12:00:00,260.64160593577407,69.17953619407926
2025/10/24,12:00:00,259.21102628389616,69.26063321331186
2025/10/25,12:00:00,257.7722728117786,69.33134296284481
2025/10/26,12:00:00,256.32704448614015,69.39175902721838
2025/10/27,12:00:00,254.8770406034273,69.44200550244639
2025/10/28,12:00:00,253.42394781733384,69.48223670771033
2025/10/29,12:00:00,251.96942711968882,69.51263667877785
2025/10/30,12:00:00,250.51510155809848,69.53341770768202
2025/10/31,12:00:00,249.06254390744277,69.54481912010219
2025/11/01,12:00:00,247.61326410151023,69.54710634792654
2025/11/02,12:00:00,246.16869794309983,69.54056910315956
2025/11/03,12:00:00,244.73019809922212,69.52551889021571
2025/11/04,12:00:00,243.29902757207316,69.50228706432434
2025/11/05,12:00:00,241.87635759277654,69.4712228316298
2025/11/06,12:00:00,240.46327018928366,69.4326909288166
2025/11/07,12:00:00,239.06076171832356,69.3870698037568
2025/11/08,12:00:00,237.66974401642767,69.33475003281549
2025/11/09,12:00:00,236.29104348624102,69.27613182825421
2025/11/10,12:00:00,234.92539842975606,69.21162255543264
2025/11/11,12:00:00,233.57345741793756,69.14163424456824
2025/11/12,12:00:00,232.23577960583717,69.0665815195715
2025/11/13,12:00:00,230.9128360450926,68.98688036187207
2025/11/14,12:00:00,229.60501217218766,68.90294712827809
2025/11/15,12:00:00,228.31261130629136,68.8151975535864
2025/11/16,12:00:00,227.03586042719596,68.72404503715737
2025/11/17,12:00:00,225.77491492368986,68.62989966462386
2025/11/18,12:00:00,224.52986194797742,68.53316791035685
2025/11/19,12:00:00,223.30072541180192,68.43425170875541
2025/11/20,12:00:00,222.08747147882448,68.33354744317845
2025/11/21,12:00:00,220.89001321185174,68.23144532137505
2025/11/22,12:00:00,219.70821443851642,68.12832900233506
2025/11/23,12:00:00,218.54189425046934,68.02457493703506
2025/11/24,12:00:00,217.39083157430778,67.92055165801634
2025/11/25,12:00:00,216.2547683151161,67.81661948235671
2025/11/26,12:00:00,215.13341200691445,67.7131302559388
2025/11/27,12:00:00,214.02643947033812,67.61042668821538
2025/11/28,12:00:00,212.93349979427572,67.50884178410206
2025/11/29,12:00:00,211.85421579991572,67.40869851843826
2025/11/30,12:00:00,210.78818590347691,67.31030920628123
2025/12/01,12:00:00,209.73498604518701,67.21397484107034
2025/12/02,12:00:00,208.6941713690939,67.11998482707197
2025/12/03,12:00:00,207.66527994746102,67.02861703887238
2025/12/04,12:00:00,206.64783857249725,66.94013852469202
2025/12/05,12:00:00,205.6413682869203,66.85480692498582
2025/12/06,12:00:00,204.64538980482237,66.77287140223369
2025/12/07,12:00:00,203.65942692392628,66.6945725213076
2025/12/08,12:00:00,202.6830074647473,66.62014119070652
2025/12/09,12:00:00,201.71566339629194,66.5497972463304
2025/12/10,12:00:00,200.7569306033891,66.48374851235562
2025/12/11,12:00:00,199.8063489869747,66.42219051711444
2025/12/12,12:00:00,198.8634627236696,66.36530670710412
2025/12/13,12:00:00,197.92781978912765,66.31326898727367
2025/12/14,12:00:00,196.99897218253886,66.26623815060698
2025/12/15,12:00:00,196.0764761567528,66.22436424064779
2025/12/16,12:00:00,195.15989123989016,66.18778699440134
2025/12/17,12:00:00,194.24878021360638,66.15663609416193
2025/12/18,12:00:00,193.34270930323362,66.131031384784
2025/12/19,12:00:00,192.441247202181,66.1110832164309
2025/12/20,12:00:00,191.54396440260626,66.09689271746082
2025/12/21,12:00:00,190.6504331483407,66.08855196434072
2025/12/22,12:00:00,189.76022615536232,66.08614419144129
2025/12/23,12:00:00,188.87291527596003,66.08974389400208
2025/12/24,12:00:00,187.9880704540273,66.09941676695837
2025/12/25,12:00:00,187.1052579370527,66.11521957511385
2025/12/26,12:00:00,186.2240384396952,66.13719990013084
2025/12/27,12:00:00,185.343965446529,66.16539576396791
2025/12/28,12:00:00,184.46458351080184,66.1998351643336
2025/12/29,12:00:00,183.5854273639127,66.24053557139965
2025/12/30,12:00:00,182.70602079519256,66.28750360160647
